Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4
"SX2745811C", 0.208, 1,    124.822,   91.2,    1.0394, 2,    124.829,  -88.8,    1.0395, 0, 0, 0, 0, 0, 0, 0, 0
"SX3142050C", 0.208, 1,    124.649,   91.1,     1.038, 2,    124.656,  -88.9,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861157C", 0.208, 1,     125.02,   91.2,    1.0411, 2,    125.027,  -88.8,    1.0411, 0, 0, 0, 0, 0, 0, 0, 0
"SX3086079B", 0.208, 1,    125.834, -148.7,    1.0478, 2,    125.841,   31.3,    1.0479, 0, 0, 0, 0, 0, 0, 0, 0
"SX2936276B", 0.208, 1,    125.743, -148.7,    1.0471, 2,    125.751,   31.3,    1.0471, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861223B", 0.208, 1,    126.299, -148.5,    1.0517, 2,    126.306,   31.5,    1.0518, 0, 0, 0, 0, 0, 0, 0, 0
"SX3086075B", 0.208, 1,    126.055, -148.6,    1.0497, 2,    126.062,   31.4,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"SX2730187A", 0.208, 1,    124.928,  -29.1,    1.0403, 2,    124.935,  150.9,    1.0404, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104856A", 0.208, 1,    124.518,  -29.2,    1.0369, 2,    124.526,  150.8,    1.0369, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861222A", 0.208, 1,    124.791,  -28.9,    1.0392, 2,    124.798,  151.1,    1.0392, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917330A", 0.208, 1,    124.747,  -28.9,    1.0388, 2,    124.754,  151.1,    1.0388, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879794A", 0.208, 1,    124.783,  -28.9,    1.0391, 2,    124.791,  151.1,    1.0392, 0, 0, 0, 0, 0, 0, 0, 0
"SX2936271A", 0.208, 1,    124.656,  -28.9,     1.038, 2,    124.664,  151.1,    1.0381, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955074A", 0.208, 1,    124.914,  -28.8,    1.0402, 2,    124.922,  151.2,    1.0402, 0, 0, 0, 0, 0, 0, 0, 0
"SX3030199C", 0.208, 1,    126.063,   92.4,    1.0497, 2,     126.07,  -87.6,    1.0498, 0, 0, 0, 0, 0, 0, 0, 0
"SX2730163C", 0.208, 1,    126.177,   92.4,    1.0507, 2,    126.184,  -87.6,    1.0508, 0, 0, 0, 0, 0, 0, 0, 0
"SX2992624A", 0.208, 1,    124.761,  -28.9,    1.0389, 2,    124.768,  151.1,     1.039, 0, 0, 0, 0, 0, 0, 0, 0
"SX2692654A", 0.208, 1,     124.76,  -29.0,    1.0389, 2,    124.767,  151.0,     1.039, 0, 0, 0, 0, 0, 0, 0, 0
"SX2842379A", 0.208, 1,    124.952,  -28.9,    1.0405, 2,     124.96,  151.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"SX2805031C", 0.208, 1,    126.157,   92.4,    1.0505, 2,    126.165,  -87.6,    1.0506, 0, 0, 0, 0, 0, 0, 0, 0
"SX3068944B", 0.208, 1,    126.543, -148.1,    1.0537, 2,     126.55,   31.9,    1.0538, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767407B", 0.208, 1,    126.111, -148.2,    1.0501, 2,    126.119,   31.8,    1.0502, 0, 0, 0, 0, 0, 0, 0, 0
"SX2879767B", 0.208, 1,    125.974, -148.3,     1.049, 2,    125.981,   31.7,    1.0491, 0, 0, 0, 0, 0, 0, 0, 0
"SX2711224B", 0.208, 1,    126.051, -148.3,    1.0496, 2,    126.058,   31.7,    1.0497, 0, 0, 0, 0, 0, 0, 0, 0
"SX3142098B", 0.208, 1,    126.409, -148.1,    1.0526, 2,    126.416,   31.9,    1.0527, 0, 0, 0, 0, 0, 0, 0, 0
"SX2748839B", 0.208, 1,    126.042, -148.3,    1.0496, 2,     126.05,   31.7,    1.0496, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917310B", 0.208, 1,    126.266, -148.2,    1.0514, 2,    126.274,   31.8,    1.0515, 0, 0, 0, 0, 0, 0, 0, 0
"SX2861218C", 0.208, 1,    126.117,   92.3,    1.0502, 2,    126.125,  -87.7,    1.0503, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955081A", 0.208, 1,    124.722,  -29.1,    1.0386, 2,     124.73,  150.9,    1.0386, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160878C", 0.208, 1,    125.768,   92.1,    1.0473, 2,    125.775,  -87.9,    1.0473, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917336C", 0.208, 1,    125.319,   92.0,    1.0436, 2,    125.327,  -88.0,    1.0436, 0, 0, 0, 0, 0, 0, 0, 0
"SX2674047C", 0.208, 1,    126.096,   92.5,      1.05, 2,    126.103,  -87.5,    1.0501, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160865A", 0.208, 1,    124.554,  -28.9,    1.0372, 2,    124.561,  151.1,    1.0372, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767408C", 0.208, 1,    125.952,   92.6,    1.0488, 2,     125.96,  -87.4,    1.0489, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104853C", 0.208, 1,    126.219,   92.6,     1.051, 2,    126.226,  -87.4,    1.0511, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254915B", 0.208, 1,    125.731, -148.4,     1.047, 2,    125.738,   31.6,     1.047, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048963B", 0.208, 1,    126.698, -148.0,     1.055, 2,    126.705,   31.9,    1.0551, 0, 0, 0, 0, 0, 0, 0, 0
"SX2711226B", 0.208, 1,    126.627, -148.0,    1.0544, 2,    126.634,   31.9,    1.0545, 0, 0, 0, 0, 0, 0, 0, 0
"SX3217052C", 0.208, 1,     126.17,   92.6,    1.0506, 2,    126.177,  -87.4,    1.0507, 0, 0, 0, 0, 0, 0, 0, 0
"SX3217053C", 0.208, 1,    125.642,   92.4,    1.0462, 2,     125.65,  -87.6,    1.0463, 0, 0, 0, 0, 0, 0, 0, 0
"SX3086074C", 0.208, 1,    125.853,   92.5,     1.048, 2,     125.86,  -87.5,    1.0481, 0, 0, 0, 0, 0, 0, 0, 0
"SX3067507C", 0.208, 1,    126.312,   92.7,    1.0518, 2,    126.319,  -87.3,    1.0519, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955078A", 0.208, 1,    124.419,  -28.9,    1.0361, 2,    124.426,  151.1,    1.0361, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955077C", 0.208, 1,    126.075,   92.8,    1.0498, 2,    126.082,  -87.2,    1.0499, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160872C", 0.208, 1,     126.14,   92.9,    1.0504, 2,    126.147,  -87.1,    1.0504, 0, 0, 0, 0, 0, 0, 0, 0
"SX3198348A", 0.208, 1,    124.202,  -28.8,    1.0343, 2,     124.21,  151.2,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"SX2711225C", 0.208, 1,     125.85,   92.9,     1.048, 2,    125.857,  -87.1,     1.048, 0, 0, 0, 0, 0, 0, 0, 0
"SX3030200C", 0.208, 1,    125.776,   92.9,    1.0474, 2,    125.783,  -87.1,    1.0474, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048962A", 0.208, 1,    124.047,  -28.8,     1.033, 2,    124.054,  151.2,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160861C", 0.208, 1,    125.629,   93.1,    1.0461, 2,    125.636,  -86.9,    1.0462, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104850C", 0.208, 1,    125.971,   93.3,     1.049, 2,    125.978,  -86.7,     1.049, 0, 0, 0, 0, 0, 0, 0, 0
"SX3251799A", 0.208, 1,    123.359,  -28.6,    1.0272, 2,    123.366,  151.4,    1.0273, 0, 0, 0, 0, 0, 0, 0, 0
"SX2936211C", 0.208, 1,    125.926,   93.8,    1.0486, 2,    125.933,  -86.2,    1.0487, 0, 0, 0, 0, 0, 0, 0, 0
"SX2842329C", 0.208, 1,    125.932,   93.8,    1.0487, 2,     125.94,  -86.2,    1.0487, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104796C", 0.208, 1,    125.968,   93.9,     1.049, 2,    125.976,  -86.1,     1.049, 0, 0, 0, 0, 0, 0, 0, 0
"SX3236004C", 0.208, 1,    125.866,   93.8,    1.0481, 2,    125.874,  -86.2,    1.0482, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160896C", 0.208, 1,    125.878,   93.9,    1.0482, 2,    125.885,  -86.1,    1.0483, 0, 0, 0, 0, 0, 0, 0, 0
"SX3123452C", 0.208, 1,    126.153,   94.1,    1.0505, 2,    126.161,  -85.9,    1.0506, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254869B", 0.208, 1,    127.524, -147.4,    1.0619, 2,    127.531,   32.6,     1.062, 0, 0, 0, 0, 0, 0, 0, 0
"SX3030126C", 0.208, 1,     126.01,   94.3,    1.0493, 2,    126.017,  -85.7,    1.0494, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767341C", 0.208, 1,    126.001,   94.2,    1.0492, 2,    126.008,  -85.8,    1.0493, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254870C", 0.208, 1,    125.891,   94.2,    1.0483, 2,    125.899,  -85.8,    1.0484, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048887B", 0.208, 1,    127.563, -147.4,    1.0622, 2,    127.571,   32.6,    1.0623, 0, 0, 0, 0, 0, 0, 0, 0
"SX2955005B", 0.208, 1,    127.452, -147.4,    1.0613, 2,    127.459,   32.6,    1.0614, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216988B", 0.208, 1,    127.499, -147.4,    1.0617, 2,    127.506,   32.6,    1.0618, 0, 0, 0, 0, 0, 0, 0, 0
"SX3179607B", 0.208, 1,    127.403, -147.4,    1.0609, 2,     127.41,   32.6,     1.061, 0, 0, 0, 0, 0, 0, 0, 0
"SX2898457A", 0.208, 1,    121.787,  -28.5,    1.0141, 2,    121.794,  151.5,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767340A", 0.208, 1,    122.213,  -28.4,    1.0177, 2,     122.22,  151.6,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767340B", 0.208, 1,    127.828, -147.3,    1.0644, 2,    127.835,   32.7,    1.0645, 0, 0, 0, 0, 0, 0, 0, 0
"SX2767340C", 0.208, 1,    126.115,   94.5,    1.0502, 2,    126.123,  -85.5,    1.0502, 0, 0, 0, 0, 0, 0, 0, 0
"SX3067478A", 0.208, 1,    121.982,  -28.3,    1.0158, 2,    121.989,  151.6,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0
"SX2730149C", 0.208, 1,    126.076,   94.7,    1.0499, 2,    126.083,  -85.3,    1.0499, 0, 0, 0, 0, 0, 0, 0, 0
"SX2989566B", 0.208, 1,    127.721, -147.2,    1.0636, 2,    127.728,   32.8,    1.0636, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973791A", 0.208, 1,    121.642,  -28.2,    1.0129, 2,    121.649,  151.8,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"SX3029055B", 0.208, 1,     127.51, -147.4,    1.0618, 2,    127.517,   32.6,    1.0619, 0, 0, 0, 0, 0, 0, 0, 0
"SX3067506C", 0.208, 1,    125.813,   92.1,    1.0477, 2,    125.821,  -87.9,    1.0477, 0, 0, 0, 0, 0, 0, 0, 0
"SX2898515C", 0.208, 1,    125.951,   92.1,    1.0488, 2,    125.958,  -87.9,    1.0489, 0, 0, 0, 0, 0, 0, 0, 0
"SX3198347C", 0.208, 1,    125.977,   92.1,     1.049, 2,    125.985,  -87.9,    1.0491, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048946C", 0.208, 1,    125.865,   92.1,    1.0481, 2,    125.872,  -87.9,    1.0482, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048966C", 0.208, 1,    125.946,   92.1,    1.0488, 2,    125.953,  -87.9,    1.0488, 0, 0, 0, 0, 0, 0, 0, 0
"SX2992656A", 0.208, 1,    124.582,  -29.1,    1.0374, 2,    124.589,  150.9,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973833B", 0.208, 1,     126.35, -148.4,    1.0521, 2,    126.357,   31.6,    1.0522, 0, 0, 0, 0, 0, 0, 0, 0
"SX2786266A", 0.208, 1,    124.539,  -29.1,    1.0371, 2,    124.547,  150.9,    1.0371, 0, 0, 0, 0, 0, 0, 0, 0
"SX2917333A", 0.208, 1,    124.379,  -29.1,    1.0357, 2,    124.386,  150.9,    1.0358, 0, 0, 0, 0, 0, 0, 0, 0
"SX2842383A", 0.208, 1,    124.591,  -29.1,    1.0375, 2,    124.598,  150.9,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"SX2842384C", 0.208, 1,    125.693,   92.3,    1.0467, 2,      125.7,  -87.7,    1.0467, 0, 0, 0, 0, 0, 0, 0, 0
"SX3160871C", 0.208, 1,    126.026,   92.5,    1.0494, 2,    126.033,  -87.5,    1.0495, 0, 0, 0, 0, 0, 0, 0, 0
"SX3030203C", 0.208, 1,    126.113,   92.6,    1.0502, 2,    126.121,  -87.5,    1.0502, 0, 0, 0, 0, 0, 0, 0, 0
"SX3179673C", 0.208, 1,    125.766,   92.4,    1.0473, 2,    125.773,  -87.6,    1.0473, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048965B", 0.208, 1,    126.882, -148.0,    1.0566, 2,    126.889,   32.0,    1.0566, 0, 0, 0, 0, 0, 0, 0, 0
"SX2692660A", 0.208, 1,    124.516,  -28.9,    1.0369, 2,    124.524,  151.1,    1.0369, 0, 0, 0, 0, 0, 0, 0, 0
"SX2805034A", 0.208, 1,    124.436,  -29.1,    1.0362, 2,    124.443,  150.9,    1.0363, 0, 0, 0, 0, 0, 0, 0, 0
"SX2898522A", 0.208, 1,    124.736,  -29.1,    1.0387, 2,    124.743,  150.9,    1.0388, 0, 0, 0, 0, 0, 0, 0, 0
"SX2692661A", 0.208, 1,    124.729,  -29.1,    1.0386, 2,    124.737,  150.9,    1.0387, 0, 0, 0, 0, 0, 0, 0, 0
"SX3067448C", 0.208, 1,     124.98,   91.2,    1.0407, 2,    124.987,  -88.8,    1.0408, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935552C", 0.208, 1,    125.556,   92.1,    1.0455, 2,    125.564,  -87.9,    1.0456, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822864C", 0.208, 1,    125.234,   92.0,    1.0428, 2,    125.241,  -88.0,    1.0429, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822865C", 0.208, 1,    125.189,   92.0,    1.0425, 2,    125.197,  -88.0,    1.0425, 0, 0, 0, 0, 0, 0, 0, 0
"SX2916605C", 0.208, 1,    125.304,   92.0,    1.0434, 2,    125.311,  -88.0,    1.0435, 0, 0, 0, 0, 0, 0, 0, 0
"SX3085394C", 0.208, 1,    125.353,   92.0,    1.0438, 2,     125.36,  -88.0,    1.0439, 0, 0, 0, 0, 0, 0, 0, 0
"SX2804250C", 0.208, 1,    125.522,   92.1,    1.0452, 2,    125.529,  -87.9,    1.0453, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048205C", 0.208, 1,    125.267,   92.1,    1.0431, 2,    125.275,  -87.9,    1.0432, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048228C", 0.208, 1,    125.132,   92.1,     1.042, 2,     125.14,  -87.9,    1.0421, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935550C", 0.208, 1,    125.013,   92.0,     1.041, 2,    125.021,  -88.0,    1.0411, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710509C", 0.208, 1,    124.756,   91.9,    1.0389, 2,    124.763,  -88.1,    1.0389, 0, 0, 0, 0, 0, 0, 0, 0
"SX2822862C", 0.208, 1,    124.919,   92.0,    1.0402, 2,    124.926,  -88.0,    1.0403, 0, 0, 0, 0, 0, 0, 0, 0
"SX3066806C", 0.208, 1,    124.946,   92.0,    1.0404, 2,    124.954,  -88.0,    1.0405, 0, 0, 0, 0, 0, 0, 0, 0
"SX2916606C", 0.208, 1,    125.321,   92.0,    1.0436, 2,    125.328,  -88.0,    1.0436, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235243C", 0.208, 1,    122.407,   95.3,    1.0193, 2,    122.414,  -84.7,    1.0194, 0, 0, 0, 0, 0, 0, 0, 0
"SX2786273B", 0.208, 1,    124.596, -149.1,    1.0375, 2,    124.604,   30.9,    1.0376, 0, 0, 0, 0, 0, 0, 0, 0
"SX2805036B", 0.208, 1,    124.173, -149.2,     1.034, 2,     124.18,   30.8,    1.0341, 0, 0, 0, 0, 0, 0, 0, 0
"SX3178997C", 0.208, 1,    124.981,   90.5,    1.0407, 2,    124.989,  -89.6,    1.0408, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122849B", 0.208, 1,    122.073, -150.3,    1.0165, 2,     122.08,   29.7,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766750C", 0.208, 1,    125.185,   90.5,    1.0424, 2,    125.193,  -89.5,    1.0425, 0, 0, 0, 0, 0, 0, 0, 0
"SX2763153A", 0.208, 1,    123.018,  -30.6,    1.0244, 2,    123.025,  149.4,    1.0245, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104157C", 0.208, 1,    124.972,   90.5,    1.0407, 2,    124.979,  -89.5,    1.0407, 0, 0, 0, 0, 0, 0, 0, 0
"SX_293471A", 0.208, 1,     123.13,  -30.6,    1.0253, 2,    123.137,  149.4,    1.0254, 0, 0, 0, 0, 0, 0, 0, 0
"SX_293471B", 0.208, 1,    122.571, -150.2,    1.0207, 2,    122.578,   29.8,    1.0207, 0, 0, 0, 0, 0, 0, 0, 0
"SX_293471C", 0.208, 1,    125.098,   90.5,    1.0417, 2,    125.105,  -89.5,    1.0418, 0, 0, 0, 0, 0, 0, 0, 0
"SX2748158A", 0.208, 1,    123.047,  -30.7,    1.0246, 2,    123.054,  149.3,    1.0247, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104133A", 0.208, 1,    123.188,  -30.6,    1.0258, 2,    123.195,  149.4,    1.0259, 0, 0, 0, 0, 0, 0, 0, 0
"SX2673346C", 0.208, 1,    125.162,   90.5,    1.0422, 2,    125.169,  -89.5,    1.0423, 0, 0, 0, 0, 0, 0, 0, 0
"SX3254238B", 0.208, 1,    122.764, -150.2,    1.0223, 2,    122.771,   29.8,    1.0223, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048230C", 0.208, 1,    125.097,   90.5,    1.0417, 2,    125.104,  -89.5,    1.0418, 0, 0, 0, 0, 0, 0, 0, 0
"SX2841637C", 0.208, 1,    125.152,   90.5,    1.0422, 2,    125.159,  -89.5,    1.0422, 0, 0, 0, 0, 0, 0, 0, 0
"SX2897780B", 0.208, 1,    123.044, -150.2,    1.0246, 2,    123.051,   29.8,    1.0247, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235255B", 0.208, 1,    122.048, -150.5,    1.0163, 2,    122.055,   29.5,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216370A", 0.208, 1,    122.982,  -30.7,    1.0241, 2,     122.99,  149.3,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216370B", 0.208, 1,    122.655, -150.3,    1.0214, 2,    122.662,   29.7,    1.0214, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216370C", 0.208, 1,    124.852,   90.4,    1.0397, 2,    124.859,  -89.6,    1.0397, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785527A", 0.208, 1,    123.123,  -30.7,    1.0253, 2,     123.13,  149.3,    1.0253, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766729A", 0.208, 1,     123.19,  -30.6,    1.0258, 2,    123.197,  149.4,    1.0259, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197641A", 0.208, 1,     121.71,  -31.4,    1.0135, 2,    121.717,  148.6,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973161A", 0.208, 1,    121.833,  -31.3,    1.0145, 2,     121.84,  148.7,    1.0146, 0, 0, 0, 0, 0, 0, 0, 0
"SX2673306C", 0.208, 1,    124.769,   92.0,     1.039, 2,    124.777,  -88.0,     1.039, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785515C", 0.208, 1,      124.6,   92.0,    1.0376, 2,    124.607,  -88.0,    1.0376, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729429A", 0.208, 1,    121.071,  -31.5,    1.0082, 2,    121.078,  148.5,    1.0082, 0, 0, 0, 0, 0, 0, 0, 0
"SX2841633A", 0.208, 1,    121.429,  -31.4,    1.0112, 2,    121.436,  148.6,    1.0112, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235258A", 0.208, 1,    121.075,  -31.5,    1.0082, 2,    121.082,  148.5,    1.0083, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235258B", 0.208, 1,    123.065, -149.3,    1.0248, 2,    123.072,   30.7,    1.0248, 0, 0, 0, 0, 0, 0, 0, 0
"SX3235258C", 0.208, 1,    122.081,   95.6,    1.0166, 2,    122.088,  -84.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729414A", 0.208, 1,    120.882,  -31.5,    1.0066, 2,    120.889,  148.5,    1.0067, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729414B", 0.208, 1,    122.983, -149.3,    1.0241, 2,    122.991,   30.7,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0
"SX2729414C", 0.208, 1,     122.42,   95.7,    1.0194, 2,    122.427,  -84.3,    1.0195, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973167B", 0.208, 1,    122.771, -149.4,    1.0223, 2,    122.778,   30.6,    1.0224, 0, 0, 0, 0, 0, 0, 0, 0
"SX3189189B", 0.208, 1,    122.783, -149.4,    1.0224, 2,    122.791,   30.6,    1.0225, 0, 0, 0, 0, 0, 0, 0, 0
"SX3189188C", 0.208, 1,    122.218,   95.8,    1.0177, 2,    122.225,  -84.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"SX2935560C", 0.208, 1,    121.734,   95.6,    1.0137, 2,    121.742,  -84.4,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"SX2916610B", 0.208, 1,    123.031, -149.3,    1.0245, 2,    123.039,   30.7,    1.0246, 0, 0, 0, 0, 0, 0, 0, 0
"SX3216368C", 0.208, 1,    121.943,   95.6,    1.0154, 2,     121.95,  -84.4,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0
"SX3207907A", 0.208, 1,    120.684,  -31.5,     1.005, 2,    120.691,  148.5,     1.005, 0, 0, 0, 0, 0, 0, 0, 0
"SX3207907B", 0.208, 1,    123.064, -149.3,    1.0248, 2,    123.071,   30.7,    1.0248, 0, 0, 0, 0, 0, 0, 0, 0
"SX3207907C", 0.208, 1,    122.216,   95.8,    1.0177, 2,    122.223,  -84.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973166C", 0.208, 1,     121.89,   95.7,     1.015, 2,    121.897,  -84.3,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0
"SX2710532C", 0.208, 1,    121.673,   95.6,    1.0132, 2,     121.68,  -84.4,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"SX2860504A", 0.208, 1,    120.405,  -31.6,    1.0026, 2,    120.412,  148.4,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"SX3085403A", 0.208, 1,    120.642,  -31.5,    1.0046, 2,    120.649,  148.5,    1.0047, 0, 0, 0, 0, 0, 0, 0, 0
"SX2954355A", 0.208, 1,    120.396,  -31.6,    1.0026, 2,    120.403,  148.4,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122827A", 0.208, 1,    120.624,  -31.5,    1.0045, 2,    120.631,  148.5,    1.0045, 0, 0, 0, 0, 0, 0, 0, 0
"SX3195751A", 0.208, 1,    121.173,  -31.7,     1.009, 2,     121.18,  148.3,    1.0091, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766724C", 0.208, 1,    122.405,   95.6,    1.0193, 2,    122.412,  -84.4,    1.0193, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197647A", 0.208, 1,    121.169,  -31.5,     1.009, 2,    121.176,  148.5,    1.0091, 0, 0, 0, 0, 0, 0, 0, 0
"SX2821010A", 0.208, 1,    121.347,  -31.7,    1.0105, 2,    121.354,  148.3,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0
"SX2895461A", 0.208, 1,     121.21,  -31.7,    1.0093, 2,    121.217,  148.3,    1.0094, 0, 0, 0, 0, 0, 0, 0, 0
"SX2952014A", 0.208, 1,    121.089,  -31.8,    1.0083, 2,    121.096,  148.2,    1.0084, 0, 0, 0, 0, 0, 0, 0, 0
"SX3010585A", 0.208, 1,    121.243,  -31.7,    1.0096, 2,     121.25,  148.3,    1.0097, 0, 0, 0, 0, 0, 0, 0, 0
"SX3120502A", 0.208, 1,    121.128,  -31.8,    1.0087, 2,    121.135,  148.2,    1.0087, 0, 0, 0, 0, 0, 0, 0, 0
"SX3101789A", 0.208, 1,    120.177,  -31.8,    1.0007, 2,    120.184,  148.2,    1.0008, 0, 0, 0, 0, 0, 0, 0, 0
"SX3178982A", 0.208, 1,    120.377,  -31.8,    1.0024, 2,    120.384,  148.2,    1.0025, 0, 0, 0, 0, 0, 0, 0, 0
"SX2841623A", 0.208, 1,    120.194,  -31.8,    1.0009, 2,    120.201,  148.2,    1.0009, 0, 0, 0, 0, 0, 0, 0, 0
"SX3010563A", 0.208, 1,    120.152,  -31.8,    1.0005, 2,    120.159,  148.2,    1.0006, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766727B", 0.208, 1,    121.583, -150.4,    1.0124, 2,    121.591,   29.6,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"SX3029507B", 0.208, 1,    121.845, -150.3,    1.0146, 2,    121.852,   29.7,    1.0147, 0, 0, 0, 0, 0, 0, 0, 0
"SX3197643B", 0.208, 1,    121.665, -150.3,    1.0131, 2,    121.672,   29.7,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122823B", 0.208, 1,    121.969, -150.3,    1.0157, 2,    121.976,   29.7,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0
"SX2766726B", 0.208, 1,    121.672, -150.4,    1.0132, 2,    121.679,   29.6,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0
"SX2785526B", 0.208, 1,    121.719, -150.4,    1.0136, 2,    121.726,   29.6,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0
"SX2973162B", 0.208, 1,    121.917, -150.3,    1.0152, 2,    121.924,   29.7,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0
"SX3010570A", 0.208, 1,    122.607,  -30.6,     1.021, 2,    122.614,  149.4,     1.021, 0, 0, 0, 0, 0, 0, 0, 0
"SX2991919A", 0.208, 1,     122.54,  -30.6,    1.0204, 2,    122.547,  149.4,    1.0205, 0, 0, 0, 0, 0, 0, 0, 0
"SX3122824A", 0.208, 1,    122.356,  -30.7,    1.0189, 2,    122.363,  149.3,    1.0189, 0, 0, 0, 0, 0, 0, 0, 0
"SX2860489A", 0.208, 1,    122.506,  -30.6,    1.0201, 2,    122.514,  149.4,    1.0202, 0, 0, 0, 0, 0, 0, 0, 0
"SX3104131A", 0.208, 1,    122.796,  -30.5,    1.0225, 2,    122.803,  149.5,    1.0226, 0, 0, 0, 0, 0, 0, 0, 0
"SX3048210A", 0.208, 1,    122.615,  -30.5,     1.021, 2,    122.623,  149.4,    1.0211, 0, 0, 0, 0, 0, 0, 0, 0
